Brand,Series,Model,Field,Value,Source path,Verified,Confidence,Used in content
macbook,,macbook-air-13,prose_or_frontmatter_mention,M3,src/content/brands/macbook-air-13.md,repo_text,medium_low,yes
macbook,,macbook-air-13,prose_or_frontmatter_mention,M4,src/content/brands/macbook-air-13.md,repo_text,medium_low,yes
macbook,,macbook-air-13,prose_or_frontmatter_mention,M5,src/content/brands/macbook-air-13.md,repo_text,medium_low,yes
macbook,,macbook-air-15,popularModels_chip,"MacBook Air 15 M2",src/content/brands/macbook-air-15.md,repo_frontmatter,medium,yes
macbook,,macbook-air-15,popularModels_chip,"MacBook Air 15 M3",src/content/brands/macbook-air-15.md,repo_frontmatter,medium,yes
macbook,,macbook-air-15,popularModels_chip,MacBook Air 15 M4 / M5,src/content/brands/macbook-air-15.md,repo_frontmatter,medium,yes
macbook,,macbook-air-15,prose_or_frontmatter_mention,M2,src/content/brands/macbook-air-15.md,repo_text,medium_low,yes
macbook,,macbook-air-15,prose_or_frontmatter_mention,M3,src/content/brands/macbook-air-15.md,repo_text,medium_low,yes
macbook,,macbook-air-15,prose_or_frontmatter_mention,M4,src/content/brands/macbook-air-15.md,repo_text,medium_low,yes
macbook,,macbook-air-15,prose_or_frontmatter_mention,M5,src/content/brands/macbook-air-15.md,repo_text,medium_low,yes
macbook,,macbook-air-m1,popularModels_chip,"MacBook Air M1 8GB/256GB",src/content/brands/macbook-air-m1.md,repo_frontmatter,medium,yes
macbook,,macbook-air-m1,popularModels_chip,"MacBook Air M1 8GB/512GB",src/content/brands/macbook-air-m1.md,repo_frontmatter,medium,yes
macbook,,macbook-air-m1,popularModels_chip,MacBook Air M1 16GB/512GB,src/content/brands/macbook-air-m1.md,repo_frontmatter,medium,yes
macbook,,macbook-air-m1,prose_or_frontmatter_mention,Apple M1,src/content/brands/macbook-air-m1.md,repo_text,medium_low,yes
macbook,,macbook-air-m1,prose_or_frontmatter_mention,M1,src/content/brands/macbook-air-m1.md,repo_text,medium_low,yes
macbook,,macbook-air-m1,prose_or_frontmatter_mention,13.3 นิ้ว,src/content/brands/macbook-air-m1.md,repo_text,medium_low,yes
macbook,,macbook-air-m1,prose_or_frontmatter_mention,13 นิ้ว,src/content/brands/macbook-air-m1.md,repo_text,medium_low,yes
macbook,,macbook-air-m2,popularModels_chip,"MacBook Air M2 8GB/256GB",src/content/brands/macbook-air-m2.md,repo_frontmatter,medium,yes
macbook,,macbook-air-m2,popularModels_chip,"MacBook Air M2 8GB/512GB",src/content/brands/macbook-air-m2.md,repo_frontmatter,medium,yes
macbook,,macbook-air-m2,popularModels_chip,MacBook Air M2 16GB/512GB,src/content/brands/macbook-air-m2.md,repo_frontmatter,medium,yes
macbook,,macbook-air-m2,prose_or_frontmatter_mention,Apple M2,src/content/brands/macbook-air-m2.md,repo_text,medium_low,yes
macbook,,macbook-air-m2,prose_or_frontmatter_mention,M2,src/content/brands/macbook-air-m2.md,repo_text,medium_low,yes
macbook,,macbook-air-m2,prose_or_frontmatter_mention,13.6 นิ้ว,src/content/brands/macbook-air-m2.md,repo_text,medium_low,yes
macbook,,macbook-air-m2,prose_or_frontmatter_mention,13 นิ้ว,src/content/brands/macbook-air-m2.md,repo_text,medium_low,yes
macbook,,macbook-air-m2,prose_or_frontmatter_mention,15 นิ้ว,src/content/brands/macbook-air-m2.md,repo_text,medium_low,yes
macbook,,macbook-air-m3,popularModels_chip,"MacBook Air M3 8GB/256GB",src/content/brands/macbook-air-m3.md,repo_frontmatter,medium,yes
macbook,,macbook-air-m3,popularModels_chip,"MacBook Air M3 8GB/512GB",src/content/brands/macbook-air-m3.md,repo_frontmatter,medium,yes
macbook,,macbook-air-m3,popularModels_chip,MacBook Air M3 16GB/512GB,src/content/brands/macbook-air-m3.md,repo_frontmatter,medium,yes
macbook,,macbook-air-m3,prose_or_frontmatter_mention,M3,src/content/brands/macbook-air-m3.md,repo_text,medium_low,yes
macbook,,macbook-air-m3,prose_or_frontmatter_mention,RAM 8GB,src/content/brands/macbook-air-m3.md,repo_text,medium_low,yes
macbook,,macbook-air-m3,prose_or_frontmatter_mention,SSD 256GB,src/content/brands/macbook-air-m3.md,repo_text,medium_low,yes
macbook,,macbook-air-m3,prose_or_frontmatter_mention,13 นิ้ว,src/content/brands/macbook-air-m3.md,repo_text,medium_low,yes
macbook,,macbook-air-m3,prose_or_frontmatter_mention,15 นิ้ว,src/content/brands/macbook-air-m3.md,repo_text,medium_low,yes
macbook,,macbook-air-m4,popularModels_chip,"MacBook Air M4 13 นิ้ว",src/content/brands/macbook-air-m4.md,repo_frontmatter,medium,yes
macbook,,macbook-air-m4,popularModels_chip,"MacBook Air M4 15 นิ้ว",src/content/brands/macbook-air-m4.md,repo_frontmatter,medium,yes
macbook,,macbook-air-m4,popularModels_chip,MacBook Air M4 ความจุ 512GB ขึ้นไป,src/content/brands/macbook-air-m4.md,repo_frontmatter,medium,yes
macbook,,macbook-air-m4,prose_or_frontmatter_mention,M4,src/content/brands/macbook-air-m4.md,repo_text,medium_low,yes
macbook,,macbook-air-m4,prose_or_frontmatter_mention,m4,src/content/brands/macbook-air-m4.md,repo_text,medium_low,yes
macbook,,macbook-air-m4,prose_or_frontmatter_mention,13 นิ้ว,src/content/brands/macbook-air-m4.md,repo_text,medium_low,yes
macbook,,macbook-air-m4,prose_or_frontmatter_mention,15 นิ้ว,src/content/brands/macbook-air-m4.md,repo_text,medium_low,yes
macbook,,macbook-air-m5,popularModels_chip,"MacBook Air M5 13 นิ้ว",src/content/brands/macbook-air-m5.md,repo_frontmatter,medium,yes
macbook,,macbook-air-m5,popularModels_chip,"MacBook Air M5 15 นิ้ว",src/content/brands/macbook-air-m5.md,repo_frontmatter,medium,yes
macbook,,macbook-air-m5,popularModels_chip,MacBook Air M5 ความจุ 512GB ขึ้นไป,src/content/brands/macbook-air-m5.md,repo_frontmatter,medium,yes
macbook,,macbook-air-m5,prose_or_frontmatter_mention,M5,src/content/brands/macbook-air-m5.md,repo_text,medium_low,yes
macbook,,macbook-air-m5,prose_or_frontmatter_mention,m5,src/content/brands/macbook-air-m5.md,repo_text,medium_low,yes
macbook,,macbook-air-m5,prose_or_frontmatter_mention,13 นิ้ว,src/content/brands/macbook-air-m5.md,repo_text,medium_low,yes
macbook,,macbook-air-m5,prose_or_frontmatter_mention,15 นิ้ว,src/content/brands/macbook-air-m5.md,repo_text,medium_low,yes
macbook,,macbook-pro-14,popularModels_chip,"MacBook Pro 14 M1 Pro / Max",src/content/brands/macbook-pro-14.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-14,popularModels_chip,"MacBook Pro 14 M2 Pro / Max",src/content/brands/macbook-pro-14.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-14,popularModels_chip,MacBook Pro 14 M3 / M4 / M5,src/content/brands/macbook-pro-14.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-14,prose_or_frontmatter_mention,M1 Pro,src/content/brands/macbook-pro-14.md,repo_text,medium_low,yes
macbook,,macbook-pro-14,prose_or_frontmatter_mention,M2 Pro,src/content/brands/macbook-pro-14.md,repo_text,medium_low,yes
macbook,,macbook-pro-14,prose_or_frontmatter_mention,M3,src/content/brands/macbook-pro-14.md,repo_text,medium_low,yes
macbook,,macbook-pro-14,prose_or_frontmatter_mention,M4,src/content/brands/macbook-pro-14.md,repo_text,medium_low,yes
macbook,,macbook-pro-14,prose_or_frontmatter_mention,M5,src/content/brands/macbook-pro-14.md,repo_text,medium_low,yes
macbook,,macbook-pro-16,popularModels_chip,"MacBook Pro 16 M1 Pro / Max",src/content/brands/macbook-pro-16.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-16,popularModels_chip,"MacBook Pro 16 M2 Pro / Max",src/content/brands/macbook-pro-16.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-16,popularModels_chip,MacBook Pro 16 M3 / M4 / M5,src/content/brands/macbook-pro-16.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-16,prose_or_frontmatter_mention,M1 Pro,src/content/brands/macbook-pro-16.md,repo_text,medium_low,yes
macbook,,macbook-pro-16,prose_or_frontmatter_mention,M2 Pro,src/content/brands/macbook-pro-16.md,repo_text,medium_low,yes
macbook,,macbook-pro-16,prose_or_frontmatter_mention,M3,src/content/brands/macbook-pro-16.md,repo_text,medium_low,yes
macbook,,macbook-pro-16,prose_or_frontmatter_mention,M4,src/content/brands/macbook-pro-16.md,repo_text,medium_low,yes
macbook,,macbook-pro-16,prose_or_frontmatter_mention,M5,src/content/brands/macbook-pro-16.md,repo_text,medium_low,yes
macbook,,macbook-pro-m1,popularModels_chip,"MacBook Pro 13"" M1 8GB/256GB",src/content/brands/macbook-pro-m1.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-m1,popularModels_chip,"MacBook Pro 13"" M1 8GB/512GB",src/content/brands/macbook-pro-m1.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-m1,popularModels_chip,"MacBook Pro 13"" M1 16GB/512GB",src/content/brands/macbook-pro-m1.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-m1,prose_or_frontmatter_mention,Apple M1,src/content/brands/macbook-pro-m1.md,repo_text,medium_low,yes
macbook,,macbook-pro-m1,prose_or_frontmatter_mention,M1,src/content/brands/macbook-pro-m1.md,repo_text,medium_low,yes
macbook,,macbook-pro-m1,prose_or_frontmatter_mention,"13""",src/content/brands/macbook-pro-m1.md,repo_text,medium_low,yes
macbook,,macbook-pro-m1,prose_or_frontmatter_mention,13.3 นิ้ว,src/content/brands/macbook-pro-m1.md,repo_text,medium_low,yes
macbook,,macbook-pro-m1,prose_or_frontmatter_mention,14 นิ้ว,src/content/brands/macbook-pro-m1.md,repo_text,medium_low,yes
macbook,,macbook-pro-m1,prose_or_frontmatter_mention,16 นิ้ว,src/content/brands/macbook-pro-m1.md,repo_text,medium_low,yes
macbook,,macbook-pro-m2,popularModels_chip,"MacBook Pro 13"" M2 8GB/256GB",src/content/brands/macbook-pro-m2.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-m2,popularModels_chip,"MacBook Pro 13"" M2 8GB/512GB",src/content/brands/macbook-pro-m2.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-m2,popularModels_chip,"MacBook Pro 13"" M2 16GB/512GB",src/content/brands/macbook-pro-m2.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-m2,prose_or_frontmatter_mention,Apple M2,src/content/brands/macbook-pro-m2.md,repo_text,medium_low,yes
macbook,,macbook-pro-m2,prose_or_frontmatter_mention,M2,src/content/brands/macbook-pro-m2.md,repo_text,medium_low,yes
macbook,,macbook-pro-m2,prose_or_frontmatter_mention,"13""",src/content/brands/macbook-pro-m2.md,repo_text,medium_low,yes
macbook,,macbook-pro-m2,prose_or_frontmatter_mention,13.3 นิ้ว,src/content/brands/macbook-pro-m2.md,repo_text,medium_low,yes
macbook,,macbook-pro-m2,prose_or_frontmatter_mention,14 นิ้ว,src/content/brands/macbook-pro-m2.md,repo_text,medium_low,yes
macbook,,macbook-pro-m2,prose_or_frontmatter_mention,16 นิ้ว,src/content/brands/macbook-pro-m2.md,repo_text,medium_low,yes
macbook,,macbook-pro-m3,popularModels_chip,"MacBook Pro 14"" M3 8GB/512GB",src/content/brands/macbook-pro-m3.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-m3,popularModels_chip,"MacBook Pro 14"" M3 Pro 18GB/512GB",src/content/brands/macbook-pro-m3.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-m3,popularModels_chip,"MacBook Pro 16"" M3 Max 36GB/1TB",src/content/brands/macbook-pro-m3.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-m3,prose_or_frontmatter_mention,Apple M3,src/content/brands/macbook-pro-m3.md,repo_text,medium_low,yes
macbook,,macbook-pro-m3,prose_or_frontmatter_mention,M3,src/content/brands/macbook-pro-m3.md,repo_text,medium_low,yes
macbook,,macbook-pro-m3,prose_or_frontmatter_mention,M3 Pro,src/content/brands/macbook-pro-m3.md,repo_text,medium_low,yes
macbook,,macbook-pro-m3,prose_or_frontmatter_mention,M3 Max,src/content/brands/macbook-pro-m3.md,repo_text,medium_low,yes
macbook,,macbook-pro-m3,prose_or_frontmatter_mention,120Hz,src/content/brands/macbook-pro-m3.md,repo_text,medium_low,yes
macbook,,macbook-pro-m3,prose_or_frontmatter_mention,"14""",src/content/brands/macbook-pro-m3.md,repo_text,medium_low,yes
macbook,,macbook-pro-m3,prose_or_frontmatter_mention,"16""",src/content/brands/macbook-pro-m3.md,repo_text,medium_low,yes
macbook,,macbook-pro-m3,prose_or_frontmatter_mention,14 นิ้ว,src/content/brands/macbook-pro-m3.md,repo_text,medium_low,yes
macbook,,macbook-pro-m3,prose_or_frontmatter_mention,16 นิ้ว,src/content/brands/macbook-pro-m3.md,repo_text,medium_low,yes
macbook,,macbook-pro-m3,prose_or_frontmatter_mention,14.2 นิ้ว,src/content/brands/macbook-pro-m3.md,repo_text,medium_low,yes
macbook,,macbook-pro-m3,prose_or_frontmatter_mention,16.2 นิ้ว,src/content/brands/macbook-pro-m3.md,repo_text,medium_low,yes
macbook,,macbook-pro-m4,popularModels_chip,"MacBook Pro 14"" M4 16GB/512GB",src/content/brands/macbook-pro-m4.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-m4,popularModels_chip,"MacBook Pro 14"" M4 Pro 24GB/512GB",src/content/brands/macbook-pro-m4.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-m4,popularModels_chip,"MacBook Pro 16"" M4 Max 36GB/1TB",src/content/brands/macbook-pro-m4.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-m4,prose_or_frontmatter_mention,Apple M4,src/content/brands/macbook-pro-m4.md,repo_text,medium_low,yes
macbook,,macbook-pro-m4,prose_or_frontmatter_mention,M4,src/content/brands/macbook-pro-m4.md,repo_text,medium_low,yes
macbook,,macbook-pro-m4,prose_or_frontmatter_mention,M4 Pro,src/content/brands/macbook-pro-m4.md,repo_text,medium_low,yes
macbook,,macbook-pro-m4,prose_or_frontmatter_mention,M4 Max,src/content/brands/macbook-pro-m4.md,repo_text,medium_low,yes
macbook,,macbook-pro-m4,prose_or_frontmatter_mention,RAM 16GB,src/content/brands/macbook-pro-m4.md,repo_text,medium_low,yes
macbook,,macbook-pro-m4,prose_or_frontmatter_mention,"14""",src/content/brands/macbook-pro-m4.md,repo_text,medium_low,yes
macbook,,macbook-pro-m4,prose_or_frontmatter_mention,"16""",src/content/brands/macbook-pro-m4.md,repo_text,medium_low,yes
macbook,,macbook-pro-m4,prose_or_frontmatter_mention,14 นิ้ว,src/content/brands/macbook-pro-m4.md,repo_text,medium_low,yes
macbook,,macbook-pro-m4,prose_or_frontmatter_mention,16 นิ้ว,src/content/brands/macbook-pro-m4.md,repo_text,medium_low,yes
macbook,,macbook-pro-m4,prose_or_frontmatter_mention,14.2 นิ้ว,src/content/brands/macbook-pro-m4.md,repo_text,medium_low,yes
macbook,,macbook-pro-m4,prose_or_frontmatter_mention,16.2 นิ้ว,src/content/brands/macbook-pro-m4.md,repo_text,medium_low,yes
macbook,,macbook-pro-m5,popularModels_chip,"MacBook Pro 14 นิ้ว M5",src/content/brands/macbook-pro-m5.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-m5,popularModels_chip,"MacBook Pro 16 นิ้ว M5",src/content/brands/macbook-pro-m5.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-m5,popularModels_chip,MacBook Pro M5 ความจุ 1TB ขึ้นไป,src/content/brands/macbook-pro-m5.md,repo_frontmatter,medium,yes
macbook,,macbook-pro-m5,prose_or_frontmatter_mention,M5,src/content/brands/macbook-pro-m5.md,repo_text,medium_low,yes
macbook,,macbook-pro-m5,prose_or_frontmatter_mention,M5 Pro,src/content/brands/macbook-pro-m5.md,repo_text,medium_low,yes
macbook,,macbook-pro-m5,prose_or_frontmatter_mention,M5 Max,src/content/brands/macbook-pro-m5.md,repo_text,medium_low,yes
macbook,,macbook-pro-m5,prose_or_frontmatter_mention,14 นิ้ว,src/content/brands/macbook-pro-m5.md,repo_text,medium_low,yes
macbook,,macbook-pro-m5,prose_or_frontmatter_mention,16 นิ้ว,src/content/brands/macbook-pro-m5.md,repo_text,medium_low,yes
macbook,,,popularModels_chip,"MacBook Air M1 / M2 / M3",src/content/brands/macbook.md,repo_frontmatter,medium,yes
macbook,,,popularModels_chip,"MacBook Pro 14"" / 16"" (M-Series)",src/content/brands/macbook.md,repo_frontmatter,medium,yes
macbook,,,popularModels_chip,"MacBook Pro 13"" (M1/M2)",src/content/brands/macbook.md,repo_frontmatter,medium,yes
macbook,,,prose_or_frontmatter_mention,M1,src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,M2,src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,M3,src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,m1,src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,m2,src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,m3,src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,M4,src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,m4,src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,M5,src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,m5,src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,RAM 16GB,src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,SSD 512GB,src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,"14""",src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,"16""",src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,"13""",src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,13 นิ้ว,src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,15 นิ้ว,src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,14 นิ้ว,src/content/brands/macbook.md,repo_text,medium_low,yes
macbook,,,prose_or_frontmatter_mention,16 นิ้ว,src/content/brands/macbook.md,repo_text,medium_low,yes
msi,,msi-cyborg-15,popularModels_chip,"Cyborg 15 RTX 4050",src/content/brands/msi-cyborg-15.md,repo_frontmatter,medium,yes
msi,,msi-cyborg-15,popularModels_chip,"Cyborg 15 RTX 4060",src/content/brands/msi-cyborg-15.md,repo_frontmatter,medium,yes
msi,,msi-cyborg-15,popularModels_chip,Cyborg 15 ที่อัปเกรด RAM / SSD แล้ว,src/content/brands/msi-cyborg-15.md,repo_frontmatter,medium,yes
msi,,msi-cyborg-15,prose_or_frontmatter_mention,RTX 4050,src/content/brands/msi-cyborg-15.md,repo_text,medium_low,yes
msi,,msi-cyborg-15,prose_or_frontmatter_mention,RTX 4060,src/content/brands/msi-cyborg-15.md,repo_text,medium_low,yes
msi,,msi-katana-15,popularModels_chip,"Katana 15 RTX 4050",src/content/brands/msi-katana-15.md,repo_frontmatter,medium,yes
msi,,msi-katana-15,popularModels_chip,"Katana 15 RTX 4060",src/content/brands/msi-katana-15.md,repo_frontmatter,medium,yes
msi,,msi-katana-15,popularModels_chip,Katana 15 ที่อัปเกรด RAM / SSD แล้ว,src/content/brands/msi-katana-15.md,repo_frontmatter,medium,yes
msi,,msi-katana-15,prose_or_frontmatter_mention,RTX 4050,src/content/brands/msi-katana-15.md,repo_text,medium_low,yes
msi,,msi-katana-15,prose_or_frontmatter_mention,RTX 4060,src/content/brands/msi-katana-15.md,repo_text,medium_low,yes
msi,msi-modern,,popularModels_chip,"Modern 14 (C11M / C12M / C13M)",src/content/brands/msi-modern.md,repo_frontmatter,medium,yes
msi,msi-modern,,popularModels_chip,Modern 15 (B11M / B12M / B13M),src/content/brands/msi-modern.md,repo_frontmatter,medium,yes
msi,msi-modern,,prose_or_frontmatter_mention,Intel Core i3,src/content/brands/msi-modern.md,repo_text,medium_low,yes
msi,msi-modern,,prose_or_frontmatter_mention,AMD Ryzen 5,src/content/brands/msi-modern.md,repo_text,medium_low,yes
msi,msi-modern,,prose_or_frontmatter_mention,14 นิ้ว,src/content/brands/msi-modern.md,repo_text,medium_low,yes
msi,msi-modern,,prose_or_frontmatter_mention,15.6 นิ้ว,src/content/brands/msi-modern.md,repo_text,medium_low,yes
msi,,msi-raider-18,popularModels_chip,"Raider 18 RTX 4080",src/content/brands/msi-raider-18.md,repo_frontmatter,medium,yes
msi,,msi-raider-18,popularModels_chip,"Raider 18 RTX 4090",src/content/brands/msi-raider-18.md,repo_frontmatter,medium,yes
msi,,msi-raider-18,popularModels_chip,Raider 18 ที่อัปเกรด SSD เพิ่ม,src/content/brands/msi-raider-18.md,repo_frontmatter,medium,yes
msi,,msi-raider-18,prose_or_frontmatter_mention,RTX 4080,src/content/brands/msi-raider-18.md,repo_text,medium_low,yes
msi,,msi-raider-18,prose_or_frontmatter_mention,RTX 4090,src/content/brands/msi-raider-18.md,repo_text,medium_low,yes
msi,,msi-stealth-14,popularModels_chip,"Stealth 14 RTX 4060",src/content/brands/msi-stealth-14.md,repo_frontmatter,medium,yes
msi,,msi-stealth-14,popularModels_chip,"Stealth 14 RTX 4070",src/content/brands/msi-stealth-14.md,repo_frontmatter,medium,yes
msi,,msi-stealth-14,popularModels_chip,Stealth 14 Studio,src/content/brands/msi-stealth-14.md,repo_frontmatter,medium,yes
msi,,msi-stealth-14,prose_or_frontmatter_mention,RTX 4060,src/content/brands/msi-stealth-14.md,repo_text,medium_low,yes
msi,,msi-stealth-14,prose_or_frontmatter_mention,RTX 4070,src/content/brands/msi-stealth-14.md,repo_text,medium_low,yes
msi,,msi-stealth-16,popularModels_chip,"Stealth 16 RTX 4060",src/content/brands/msi-stealth-16.md,repo_frontmatter,medium,yes
msi,,msi-stealth-16,popularModels_chip,"Stealth 16 RTX 4070",src/content/brands/msi-stealth-16.md,repo_frontmatter,medium,yes
msi,,msi-stealth-16,popularModels_chip,Stealth 16 Studio,src/content/brands/msi-stealth-16.md,repo_frontmatter,medium,yes
msi,,msi-stealth-16,prose_or_frontmatter_mention,RTX 4060,src/content/brands/msi-stealth-16.md,repo_text,medium_low,yes
msi,,msi-stealth-16,prose_or_frontmatter_mention,RTX 4070,src/content/brands/msi-stealth-16.md,repo_text,medium_low,yes
msi,,msi-vector-16-hx,popularModels_chip,"Vector 16 HX RTX 4070",src/content/brands/msi-vector-16-hx.md,repo_frontmatter,medium,yes
msi,,msi-vector-16-hx,popularModels_chip,"Vector 16 HX RTX 4080",src/content/brands/msi-vector-16-hx.md,repo_frontmatter,medium,yes
msi,,msi-vector-16-hx,popularModels_chip,Vector 16 HX ที่ใช้จอ QHD,src/content/brands/msi-vector-16-hx.md,repo_frontmatter,medium,yes
msi,,msi-vector-16-hx,prose_or_frontmatter_mention,RTX 4070,src/content/brands/msi-vector-16-hx.md,repo_text,medium_low,yes
msi,,msi-vector-16-hx,prose_or_frontmatter_mention,RTX 4080,src/content/brands/msi-vector-16-hx.md,repo_text,medium_low,yes
msi,,,popularModels_chip,"MSI Katana 15 / Cyborg 15",src/content/brands/msi.md,repo_frontmatter,medium,yes
msi,,,popularModels_chip,"MSI Raider 18 / Vector 16",src/content/brands/msi.md,repo_frontmatter,medium,yes
msi,,,popularModels_chip,MSI Stealth 14 / 16 / Modern,src/content/brands/msi.md,repo_frontmatter,medium,yes
msi,,,prose_or_frontmatter_mention,144Hz,src/content/brands/msi.md,repo_text,medium_low,yes
msi,,,prose_or_frontmatter_mention,165Hz,src/content/brands/msi.md,repo_text,medium_low,yes
razer,razer-blade,,popularModels_chip,"Blade 14",src/content/brands/razer-blade.md,repo_frontmatter,medium,yes
razer,razer-blade,,popularModels_chip,"Blade 15",src/content/brands/razer-blade.md,repo_frontmatter,medium,yes
razer,razer-blade,,popularModels_chip,Blade 16,src/content/brands/razer-blade.md,repo_frontmatter,medium,yes
razer,,,popularModels_chip,"Razer Blade 14",src/content/brands/razer.md,repo_frontmatter,medium,yes
razer,,,popularModels_chip,"Razer Blade 15",src/content/brands/razer.md,repo_frontmatter,medium,yes
razer,,,popularModels_chip,Razer Blade 16,src/content/brands/razer.md,repo_frontmatter,medium,yes
samsung,,samsung-galaxy-book,popularModels_chip,Galaxy Book 2,src/content/brands/samsung-galaxy-book.md,repo_frontmatter,medium,yes
samsung,,samsung-galaxy-book,popularModels_chip,Galaxy Book 3,src/content/brands/samsung-galaxy-book.md,repo_frontmatter,medium,yes
samsung,,samsung-galaxy-book,popularModels_chip,Galaxy Book Pro,src/content/brands/samsung-galaxy-book.md,repo_frontmatter,medium,yes
samsung,,,popularModels_chip,"Galaxy Book",src/content/brands/samsung.md,repo_frontmatter,medium,yes
samsung,,,popularModels_chip,"Galaxy Book2 / Book3 / Book4",src/content/brands/samsung.md,repo_frontmatter,medium,yes
samsung,,,popularModels_chip,Galaxy Book Pro / Ultra,src/content/brands/samsung.md,repo_frontmatter,medium,yes
surface,surface-book,,popularModels_chip,"Surface Book 2",src/content/brands/surface-book.md,repo_frontmatter,medium,yes
surface,surface-book,,popularModels_chip,"Surface Book 3",src/content/brands/surface-book.md,repo_frontmatter,medium,yes
surface,surface-book,,popularModels_chip,Surface Book พร้อมคีย์บอร์ดเดิม,src/content/brands/surface-book.md,repo_frontmatter,medium,yes
surface,surface-book,,prose_or_frontmatter_mention,"13.5""",src/content/brands/surface-book.md,repo_text,medium_low,yes
surface,surface-book,,prose_or_frontmatter_mention,"15""",src/content/brands/surface-book.md,repo_text,medium_low,yes
surface,surface-laptop,surface-laptop-go,popularModels_chip,"Surface Laptop Go",src/content/brands/surface-laptop-go.md,repo_frontmatter,medium,yes
surface,surface-laptop,surface-laptop-go,popularModels_chip,"Surface Laptop Go 2",src/content/brands/surface-laptop-go.md,repo_frontmatter,medium,yes
surface,surface-laptop,surface-laptop-go,popularModels_chip,Surface Laptop Go 3,src/content/brands/surface-laptop-go.md,repo_frontmatter,medium,yes
surface,surface-laptop,,popularModels_chip,"Surface Laptop 3 / 4 / 5",src/content/brands/surface-laptop.md,repo_frontmatter,medium,yes
surface,surface-laptop,,popularModels_chip,"Surface Laptop 6 (รุ่นล่าสุด)",src/content/brands/surface-laptop.md,repo_frontmatter,medium,yes
surface,surface-laptop,,popularModels_chip,Surface Laptop Go (รุ่นบางเบาพิเศษ),src/content/brands/surface-laptop.md,repo_frontmatter,medium,yes
surface,surface-laptop,,prose_or_frontmatter_mention,Intel Core i5,src/content/brands/surface-laptop.md,repo_text,medium_low,yes
surface,surface-laptop,,prose_or_frontmatter_mention,AMD Ryzen 5,src/content/brands/surface-laptop.md,repo_text,medium_low,yes
surface,surface-laptop,,prose_or_frontmatter_mention,13.5 นิ้ว,src/content/brands/surface-laptop.md,repo_text,medium_low,yes
surface,surface-laptop,,prose_or_frontmatter_mention,15 นิ้ว,src/content/brands/surface-laptop.md,repo_text,medium_low,yes
surface,surface-pro,,popularModels_chip,"Surface Pro 7 / 7+",src/content/brands/surface-pro.md,repo_frontmatter,medium,yes
surface,surface-pro,,popularModels_chip,"Surface Pro 8 / 9",src/content/brands/surface-pro.md,repo_frontmatter,medium,yes
surface,surface-pro,,popularModels_chip,Surface Pro 10 / X (รุ่นบางเบา),src/content/brands/surface-pro.md,repo_frontmatter,medium,yes
surface,surface-pro,,prose_or_frontmatter_mention,Intel Core i5,src/content/brands/surface-pro.md,repo_text,medium_low,yes
